163418,"Wednesday",8265778540,3,"DSD GROCERY",9216
116775,"Tuesday",4800113997,1,"GROCERY DRY GOODS",2452
112149,"Monday",5150000162,1,"GROCERY DRY GOODS",2601
144755,"Sunday",7261345892,1,"HOUSEHOLD CHEMICALS/SUPP",535
60003,"Sunday",7265500112,1,"FROZEN FOODS",4138
148497,"Sunday",4667500112,2,"DAIRY",1356
154430,"Monday",7874235186,1,"DAIRY",1508
141794,"Saturday",7423499112,1,"GROCERY DRY GOODS",2995
69058,"Monday",60308426754,1,"PERSONAL CARE",5024
141514,"Saturday",4155428845,1,"BEAUTY",2235
98670,"Saturday",3400019606,1,"IMPULSE MERCHANDISE",115
13838,"Sunday",1980080127,1,"HOUSEHOLD CHEMICALS/SUPP",4510
67855,"Monday",7994692093,1,"OFFICE SUPPLIES",6548
129121,"Thursday",30869157810,1,"PERSONAL CARE",3040
190522,"Sunday",880632368690,1,"LADIESWEAR",312
105360,"Sunday",76430228021,1,"PERSONAL CARE",6103
36006,"Wednesday",7874203524,1,"DSD GROCERY",9220
19862,"Monday",4470003039,1,"PRE PACKED DELI",7554
8676,"Saturday",38137009213,1,"PERSONAL CARE",602
144048,"Sunday",4031,-1,"PRODUCE",6401
175307,"Friday",1200000129,1,"DSD GROCERY",9547
73667,"Tuesday",7874298393,2,"BAKERY",5024
111321,"Monday",3400000239,1,"IMPULSE MERCHANDISE",100
138820,"Saturday",3500044677,1,"HOUSEHOLD CHEMICALS/SUPP",130
32723,"Wednesday",81832601183,1,"HOME DECOR",2523
107641,"Monday",4271469467,1,"BRAS & SHAPEWEAR",8820
59104,"Sunday",2840020059,1,"DSD GROCERY",9251
101532,"Sunday",4305,1,"PRODUCE",903
165128,"Wednesday",68113104587,1,"BEAUTY",4501
184120,"Saturday",7675333305,1,"COOK AND DINE",3722
29685,"Tuesday",65119195468,1,"MEDIA AND GAMING",9680
5590,"Friday",7760200508,1,"PHARMACY OTC",1511
52193,"Saturday",7874223030,1,"GROCERY DRY GOODS",2755
68969,"Monday",7874211924,2,"GROCERY DRY GOODS",2453
64884,"Monday",3224734514,1,"LAWN AND GARDEN",5624
180519,"Saturday",68113107862,1,"BAKERY",5017
119560,"Wednesday",471369868551,1,"SHOES",8422
3890,"Friday",7874205455,-1,"PRE PACKED DELI",7554
115739,"Tuesday",5107143454,1,"MENSWEAR",8587
132272,"Friday",7830007028,1,"PHARMACY OTC",252
191047,"Sunday",7800014816,1,"DSD GROCERY",2403
108776,"Monday",2800046631,1,"GROCERY DRY GOODS",3304
157111,"Tuesday",7874201417,1,"DSD GROCERY",4624
98074,"Saturday",7874208990,1,"HOUSEHOLD PAPER GOODS",6030
156197,"Tuesday",2625982746,1,"FABRICS AND CRAFTS",7018
24575,"Monday",75509012219,1,"HOME MANAGEMENT",8119
100513,"Sunday",3700011086,2,"HOUSEHOLD CHEMICALS/SUPP",130
65682,"Monday",7342000025,1,"DAIRY",1353
12565,"Saturday",3338360002,1,"PRODUCE",4005
72258,"Tuesday",30041668471,1,"PERSONAL CARE",403
100342,"Sunday",4132235305,1,"FROZEN FOODS",9705
32761,"Wednesday",1800000724,1,"DAIRY",1307
156623,"Tuesday",22680600000,1,"MEAT - FRESH & FROZEN",6568
159340,"Tuesday",88602801865,1,"MENSWEAR",8191
128874,"Thursday",88491885688,1,"LADIESWEAR",2546
28823,"Tuesday",3338311000,1,"PRODUCE",109
101847,"Sunday",1292635980,1,"SHOES",1640
11765,"Saturday",7778200141,1,"MEAT - FRESH & FROZEN",6301
145614,"Sunday",88133400248,1,"GROCERY DRY GOODS",3308
175120,"Friday",61126910802,1,"DSD GROCERY",3466
62674,"Sunday",5210009860,1,"GROCERY DRY GOODS",4280
181022,"Saturday",695329320116,1,"CELEBRATION",1525
3200,"Friday",7225091482,2,"COMM BREAD",3761
174688,"Friday",68333342997,1,"PERSONAL CARE",9111
129605,"Thursday",3940001914,1,"GROCERY DRY GOODS",2828
29001,"Tuesday",8000000674,3,"GROCERY DRY GOODS",2901
110748,"Monday",3338365101,1,"PRODUCE",7502
138662,"Saturday",3700084932,1,"HOUSEHOLD CHEMICALS/SUPP",505
79884,"Wednesday",,1,"PHARMACY RX",
88565,"Friday",60538812236,1,"FINANCIAL SERVICES",278
10508,"Saturday",4800135450,1,"GROCERY DRY GOODS",2452
176579,"Friday",3700091981,1,"PERSONAL CARE",3148
66916,"Monday",88530617621,1,"MENSWEAR",1101
120400,"Wednesday",7874243342,1,"GROCERY DRY GOODS",4304
40818,"Thursday",4046,1,"PRODUCE",5620
130436,"Thursday",4416,1,"PRODUCE",1902
115846,"Tuesday",4167982189,1,"PHARMACY OTC",406
189510,"Sunday",88882502544,-1,"PLUS AND MATERNITY",8603
108245,"Monday",7287851527,2,"GROCERY DRY GOODS",2995
126427,"Thursday",2200001476,1,"CANDY, TOBACCO, COOKIES",94
21708,"Monday",75103870861,1,"MENSWEAR",8156
23389,"Monday",4036,1,"PRODUCE",2500
169323,"Thursday",60538810505,3,"SHOES",4815
21564,"Monday",73990700001,1,"GROCERY DRY GOODS",2707
80315,"Wednesday",1116211127,1,"FROZEN FOODS",2306
151872,"Monday",30521641600,1,"BEAUTY",4010
156896,"Tuesday",6827473529,2,"DSD GROCERY",2351
131229,"Friday",88798506496,-1,"LADIESWEAR",123
155574,"Monday",7874235200,1,"DAIRY",1515
126598,"Thursday",3399104517,1,"AUTOMOTIVE",8091
120975,"Wednesday",7874243103,1,"FROZEN FOODS",2003
129761,"Thursday",8362528559,1,"MENSWEAR",1605
142745,"Saturday",4319416998,1,"PERSONAL CARE",5103
128269,"Thursday",79108363466,-1,"PHARMACY OTC",535
172716,"Friday",3663200260,1,"DAIRY",1360
75291,"Tuesday",1326141849,1,"BOYS WEAR",4648
41090,"Thursday",5400010060,1,"HOUSEHOLD PAPER GOODS",3004
28216,"Tuesday",71575630004,1,"PRODUCE",3502
129245,"Thursday",5100019532,1,"GROCERY DRY GOODS",2402
164650,"Wednesday",,1,"PHARMACY RX",
84729,"Thursday",65269598862,1,"FABRICS AND CRAFTS",742
101268,"Sunday",7314930361,1,"PETS AND SUPPLIES",5620
67357,"Monday",3700046299,3,"HOUSEHOLD CHEMICALS/SUPP",8945
143189,"Saturday",880619230078,1,"GIRLS WEAR, 4-6X  AND 7-14",449
61020,"Sunday",3250010281,1,"GROCERY DRY GOODS",4201
148710,"Sunday",4609455737,1,"GIRLS WEAR, 4-6X  AND 7-14",5130
47981,"Friday",7874206998,1,"HOUSEHOLD PAPER GOODS",6030
159378,"Tuesday",7878775704,1,"OFFICE SUPPLIES",4500
95173,"Saturday",7874228315,1,"DAIRY",7956
133883,"Friday",7874208919,2,"FROZEN FOODS",2007
170914,"Thursday",88530617221,1,"MENSWEAR",1061
67653,"Monday",65356928979,1,"TOYS",8007
32379,"Wednesday",489705373002,1,"COOK AND DINE",3700
130372,"Thursday",84529605261,1,"INFANT CONSUMABLE HARDLINES",1014
45798,"Friday",5000014578,1,"DAIRY",1524
94980,"Saturday",72136601404,1,"HOME DECOR",5926
29667,"Tuesday",3700080453,1,"HOUSEHOLD CHEMICALS/SUPP",2060
125994,"Thursday",7480618420,1,"LIQUOR,WINE,BEER",2900
39561,"Thursday",5113150218,1,"HOUSEHOLD CHEMICALS/SUPP",9610
163833,"Wednesday",4601346068,-1,"HARDWARE",9803
105807,"Sunday",7343500304,1,"COMM BREAD",3728
37136,"Wednesday",2200000838,1,"IMPULSE MERCHANDISE",135
55639,"Saturday",4116701041,1,"PERSONAL CARE",9109
34565,"Wednesday",4556420693,1,"AUTOMOTIVE",7125
31804,"Wednesday",7339001404,1,"IMPULSE MERCHANDISE",135
187705,"Sunday",3421,1,"PRODUCE",6425
121350,"Wednesday",60538862097,1,"FINANCIAL SERVICES",0
175517,"Friday",4935371111,1,"HOME DECOR",117
132588,"Friday",2279691431,-1,"PERSONAL CARE",5039
106573,"Sunday",4369508304,1,"FROZEN FOODS",1952
4689,"Friday",3800057608,1,"GROCERY DRY GOODS",3600
87035,"Friday",4383,1,"PRODUCE",3102
22781,"Monday",66764609250,1,"BEDDING",621
41925,"Thursday",1820011047,1,"LIQUOR,WINE,BEER",101
86334,"Thursday",1864325610,1,"COOK AND DINE",2061
171475,"Thursday",60538871461,1,"DAIRY",9101
64940,"Monday",7314909308,1,"HOME MANAGEMENT",5406
184404,"Saturday",7254509219,1,"FROZEN FOODS",1952
176714,"Friday",3018291829,1,"BATH AND SHOWER",421
82732,"Thursday",7934068629,1,"PAINT AND ACCESSORIES",4201
54049,"Saturday",3710003662,3,"GROCERY DRY GOODS",2804
157863,"Tuesday",5107114059,1,"MENSWEAR",7200
98182,"Saturday",88309617539,1,"BOYS WEAR",6014
47372,"Friday",4203741112,1,"PERSONAL CARE",607
85690,"Thursday",4180029000,1,"DSD GROCERY",4640
164297,"Wednesday",1034391562,1,"ELECTRONICS",1262
8792,"Saturday",2840043789,1,"IMPULSE MERCHANDISE",801
94314,"Saturday",4400002991,1,"DSD GROCERY",3605
124722,"Wednesday",7874203347,1,"DSD GROCERY",3563
101617,"Sunday",30041010116,1,"PERSONAL CARE",210
138557,"Saturday",88309625469,1,"MENSWEAR",1198
32123,"Wednesday",88694429343,1,"SLEEPWEAR/FOUNDATIONS",1242
184115,"Saturday",4850002107,1,"DAIRY",1407
71340,"Tuesday",88851063239,1,"GIRLS WEAR, 4-6X  AND 7-14",125
46206,"Friday",1090074331,1,"HOUSEHOLD PAPER GOODS",6510
137692,"Saturday",7065218603,1,"COOK AND DINE",3610
182689,"Saturday",2500005349,1,"DSD GROCERY",3004
180637,"Saturday",2840008769,1,"IMPULSE MERCHANDISE",808
109241,"Monday",88616687888,1,"BOYS WEAR",1025
143572,"Sunday",4009450168,1,"COOK AND DINE",579
144658,"Sunday",5410001160,1,"GROCERY DRY GOODS",2570
54863,"Saturday",3228162741,1,"BATH AND SHOWER",704
14226,"Sunday",4610000272,2,"DAIRY",7960
28395,"Tuesday",60538807746,1,"SHOES",8012
11845,"Saturday",60538815849,1,"SHOES",4902
126279,"Thursday",3940001614,2,"GROCERY DRY GOODS",2828
3414,"Friday",7874214223,1,"FROZEN FOODS",1851
154315,"Monday",68113191684,1,"SERVICE DELI",4031
75030,"Tuesday",3400000480,1,"IMPULSE MERCHANDISE",115
74327,"Tuesday",72326168071,1,"SHOES",4820
67358,"Monday",7874204833,1,"HOUSEHOLD PAPER GOODS",265
140074,"Saturday",4078,1,"PRODUCE",8303
81632,"Thursday",3600041247,1,"INFANT CONSUMABLE HARDLINES",227
87145,"Friday",36373644201,1,"PHARMACY OTC",4002
148172,"Sunday",7453490164,1,"FROZEN FOODS",1855
190983,"Sunday",4517304735,1,"OFFICE SUPPLIES",6593
136672,"Friday",4369508500,1,"FROZEN FOODS",1952
19070,"Sunday",88133400279,1,"GROCERY DRY GOODS",3308
3059,"Friday",68113102602,1,"HOUSEHOLD PAPER GOODS",5030
4675,"Friday",7535312428,1,"HOME MANAGEMENT",5130
7323,"Saturday",,1,"PHARMACY RX",
6601,"Saturday",7874234757,1,"HOUSEHOLD CHEMICALS/SUPP",140
36324,"Wednesday",64541698792,1,"CELEBRATION",1805
79026,"Wednesday",7874214881,1,"COMM BREAD",3102
129598,"Thursday",880552311978,1,"LADIESWEAR",313
101268,"Sunday",68113109933,1,"PERSONAL CARE",702
133429,"Friday",3660082812,1,"PHARMACY OTC",1181
82035,"Thursday",1410009537,1,"COMM BREAD",3761
130951,"Friday",88561539896,1,"SLEEPWEAR/FOUNDATIONS",2430
164853,"Wednesday",60786911407,1,"INFANT CONSUMABLE HARDLINES",1009
64651,"Monday",5100021243,3,"GROCERY DRY GOODS",3150
170169,"Thursday",7874211817,1,"DAIRY",9140
184106,"Saturday",2800027249,1,"DSD GROCERY",4635
129963,"Thursday",67341922984,1,"TOYS",2315
181444,"Saturday",7940031404,1,"PERSONAL CARE",3168
1351,"Friday",78035378403,1,"PRODUCE",3601
8938,"Saturday",5410722101,1,"PRODUCE",3108
140958,"Saturday",1112022104,1,"HOME MANAGEMENT",1172
130071,"Thursday",1500007111,1,"INFANT CONSUMABLE HARDLINES",3151
72828,"Tuesday",7450991088,1,"AUTOMOTIVE",7000
41054,"Thursday",7874237156,1,"GROCERY DRY GOODS",3131
15010,"Sunday",88530632408,1,"BOYS WEAR",1701
6362,"Saturday",3700022205,1,"HOUSEHOLD CHEMICALS/SUPP",130
151647,"Monday",4260728058,1,"TOYS",3281
158393,"Tuesday",7084700402,2,"DSD GROCERY",3054
28430,"Tuesday",4900001463,1,"DSD GROCERY",9538
5955,"Friday",60538871461,1,"DAIRY",9101
100897,"Sunday",2840020129,2,"DSD GROCERY",9251
123098,"Wednesday",2733100035,1,"COMM BREAD",3706
144209,"Sunday",7432300233,1,"COMM BREAD",3724
188537,"Sunday",3500074210,1,"PERSONAL CARE",202
183566,"Saturday",25127100000,1,"SEAFOOD",1030
172145,"Friday",2200001425,1,"CANDY, TOBACCO, COOKIES",94
141375,"Saturday",60265217050,1,"PHARMACY OTC",543
186207,"Sunday",7874201186,1,"HOUSEHOLD CHEMICALS/SUPP",1015
119011,"Wednesday",4127101993,1,"DAIRY",1513
107510,"Monday",7874208964,1,"FROZEN FOODS",1853
15350,"Sunday",2791700015,1,"PHARMACY OTC",601
74291,"Tuesday",71846730285,1,"GIRLS WEAR, 4-6X  AND 7-14",168
129565,"Thursday",7175830092,1,"GROCERY DRY GOODS",4293
11131,"Saturday",7800001952,1,"DSD GROCERY",2485
185582,"Sunday",3501194732,1,"TOYS",6235
126171,"Thursday",72503339941,1,"SHOES",2907
191079,"Sunday",2569590204,2,"BEDDING",6007
59410,"Sunday",3090091137,1,"DAIRY",7955
184270,"Saturday",1150906022,1,"PHARMACY OTC",4500
73204,"Tuesday",4280000886,1,"FROZEN FOODS",1953
101679,"Sunday",8508188832,2,"COOK AND DINE",22
2229,"Friday",4000000460,1,"IMPULSE MERCHANDISE",110
142222,"Saturday",4305,1,"PRODUCE",903
179592,"Saturday",978145301910,1,"IMPULSE MERCHANDISE",302
26327,"Tuesday",1370044970,1,"HOUSEHOLD PAPER GOODS",5020
18532,"Sunday",3338353070,1,"PRODUCE",4113
118934,"Wednesday",3087833244,2,"ELECTRONICS",4815
2375,"Friday",980080009,1,"IMPULSE MERCHANDISE",611
116745,"Tuesday",7874204132,1,"PRE PACKED DELI",7554
169731,"Thursday",5400075040,2,"AUTOMOTIVE",3810
66980,"Monday",71264910129,1,"SPORTING GOODS",511
130024,"Thursday",4580227290,1,"TOYS",2024
175708,"Friday",7874201443,1,"PRE PACKED DELI",7554
112689,"Monday",2700069086,1,"GROCERY DRY GOODS",4408
190672,"Sunday",3500076387,1,"PERSONAL CARE",203
120210,"Wednesday",1305150206,1,"CELEBRATION",10
83994,"Thursday",1030004894,1,"GROCERY DRY GOODS",3857
9659,"Saturday",7056095011,1,"FROZEN FOODS",1752
148106,"Sunday",68113169983,1,"PHARMACY OTC",2062
103972,"Sunday",2100005228,1,"GROCERY DRY GOODS",2351
122402,"Wednesday",2400036702,1,"GROCERY DRY GOODS",2764
26539,"Tuesday",68113163352,1,"FINANCIAL SERVICES",278
122069,"Wednesday",8660000736,1,"GROCERY DRY GOODS",2901
51408,"Saturday",87826000210,1,"ELECTRONICS",1224
12311,"Saturday",68113132946,1,"PRODUCE",6810
50241,"Saturday",68113106974,1,"BEAUTY",3300
55351,"Saturday",3700014215,1,"PHARMACY OTC",276
190629,"Sunday",64600720529,1,"BRAS & SHAPEWEAR",130
9672,"Saturday",4011,1,"PRODUCE",5501
154801,"Monday",30766073921,1,"PHARMACY OTC",2102
153966,"Monday",8411411632,1,"DSD GROCERY",9275
16779,"Sunday",1920082890,1,"HOUSEHOLD CHEMICALS/SUPP",6010
183735,"Saturday",3270011064,1,"PETS AND SUPPLIES",5830
139849,"Saturday",7518500001,4,"COMM BREAD",3725
186913,"Sunday",4900003165,1,"DSD GROCERY",9205
94803,"Saturday",2370002847,1,"FROZEN FOODS",4073
106213,"Sunday",7084701755,1,"DSD GROCERY",3467
60084,"Sunday",88776817420,2,"SPORTING GOODS",8394
29648,"Tuesday",60538862128,1,"FINANCIAL SERVICES",0
61643,"Sunday",3700030659,1,"PHARMACY OTC",254
60448,"Sunday",4549690313,1,"PLAYERS AND ELECTRONICS",1134
102264,"Sunday",7874222869,1,"DAIRY",7958
48927,"Friday",80504037705,1,"SHOES",2532
118345,"Tuesday",7410859102,1,"PERSONAL CARE",5124
151337,"Monday",84873700486,1,"GROCERY DRY GOODS",2831
147132,"Sunday",7432309750,1,"GROCERY DRY GOODS",3682
51770,"Saturday",4178900621,1,"GROCERY DRY GOODS",3116
132642,"Friday",7007700456,1,"FROZEN FOODS",6504
25898,"Tuesday",88439258077,1,"INFANT CONSUMABLE HARDLINES",2002
77257,"Wednesday",1257519772,1,"PETS AND SUPPLIES",3604
59757,"Sunday",88828940231,1,"PRODUCE",1250
91284,"Friday",4190007638,1,"DAIRY",1514
185575,"Sunday",4450087784,1,"PRE PACKED DELI",3232
30687,"Tuesday",1099500871,1,"BAKERY",2001
49795,"Saturday",64541671801,1,"CELEBRATION",801
174477,"Friday",,-1,"PHARMACY RX",
131178,"Friday",4613537101,-1,"AUTOMOTIVE",6136
147307,"Sunday",3762813332,1,"PLAYERS AND ELECTRONICS",8304
18758,"Sunday",71441509910,1,"IMPULSE MERCHANDISE",9005
95104,"Saturday",3338353310,1,"PRODUCE",4145
10491,"Saturday",78647159373,1,"BEDDING",3210
17561,"Sunday",60538819035,1,"FINANCIAL SERVICES",1000
49569,"Saturday",7874237397,1,"FROZEN FOODS",1752
170999,"Thursday",71785410501,3,"FROZEN FOODS",9704
120045,"Wednesday",3920895542,1,"HARDWARE",4202
16654,"Sunday",7110000578,1,"GROCERY DRY GOODS",2453
71748,"Tuesday",6827473529,1,"DSD GROCERY",2351
170661,"Thursday",72122402191,1,"INFANT APPAREL",6043
176565,"Friday",6132835406,1,"HOUSEHOLD PAPER GOODS",3090
95253,"Saturday",2643854039,1,"FABRICS AND CRAFTS",2913
50195,"Saturday",3800049276,1,"FROZEN FOODS",2112
41044,"Thursday",7187154201,1,"PRE PACKED DELI",3232
79176,"Wednesday",2420009653,1,"HOUSEHOLD CHEMICALS/SUPP",530
115291,"Tuesday",7874211481,1,"HOUSEHOLD PAPER GOODS",2020
50383,"Saturday",3501192902,1,"SPORTING GOODS",8054
116711,"Tuesday",60538898789,3,"GROCERY DRY GOODS",1104
152047,"Monday",7874211909,1,"DAIRY",1353
107262,"Monday",3000026291,2,"GROCERY DRY GOODS",3556
5322,"Friday",7535326853,1,"HOME MANAGEMENT",5130
140888,"Saturday",4488261010,-1,"LAWN AND GARDEN",4001
149490,"Sunday",60538871456,1,"DAIRY",9130
65968,"Monday",7800020640,1,"DSD GROCERY",2455
166155,"Wednesday",68001382764,1,"BOYS WEAR",5550
186844,"Sunday",20108800000,1,"SERVICE DELI",8014
185812,"Sunday",7314918518,2,"HOME MANAGEMENT",6600
440,"Friday",9285200065,4,"HORTICULTURE AND ACCESS",1000
8003,"Saturday",2400054997,1,"GROCERY DRY GOODS",2764
116400,"Tuesday",88743960508,1,"BOYS WEAR",4706
36663,"Wednesday",88537084900,1,"PLAYERS AND ELECTRONICS",7700
61237,"Sunday",2500005426,1,"DAIRY",1407
128225,"Thursday",31254717021,1,"PHARMACY OTC",1352
57025,"Sunday",3940002834,1,"GROCERY DRY GOODS",2829
178011,"Saturday",4900000790,1,"DSD GROCERY",4611
172531,"Friday",2500004811,1,"DAIRY",1407
14274,"Sunday",4145776091,1,"PERSONAL CARE",5116
23313,"Monday",4900005034,1,"DSD GROCERY",4611
33759,"Wednesday",7874212296,-1,"DAIRY",1507
72702,"Tuesday",88561539418,1,"SLEEPWEAR/FOUNDATIONS",1289
181463,"Saturday",1204438970,1,"PERSONAL CARE",60
23865,"Monday",4073,1,"PRODUCE",4171
185162,"Sunday",4180040127,1,"DAIRY",1407
95835,"Saturday",7874204028,1,"HOUSEHOLD PAPER GOODS",1008
82834,"Thursday",84970900112,1,"BATH AND SHOWER",721
107200,"Monday",7874236939,2,"GROCERY DRY GOODS",2804
162129,"Wednesday",4111601118,1,"IMPULSE MERCHANDISE",110
5143,"Friday",980000633,1,"IMPULSE MERCHANDISE",145
92254,"Friday",3700014309,1,"PERSONAL CARE",5050
156245,"Tuesday",3500046791,1,"HOUSEHOLD CHEMICALS/SUPP",145
112603,"Monday",4087,1,"PRODUCE",7803
9422,"Saturday",3600031811,1,"INFANT CONSUMABLE HARDLINES",9001
168930,"Thursday",6164890621,1,"HOME MANAGEMENT",8133
76229,"Wednesday",3500078279,2,"PERSONAL CARE",211
146995,"Sunday",20108800000,1,"SERVICE DELI",8014
184500,"Sunday",76977914030,1,"BATH AND SHOWER",702
81131,"Wednesday",2100003935,1,"DAIRY",7955
36181,"Wednesday",7456240110,1,"DAIRY",7962
136942,"Saturday",68113109689,1,"SHOES",8208
85178,"Thursday",3426446618,1,"COOK AND DINE",8040
111034,"Monday",7550000001,1,"GROCERY DRY GOODS",2219
96682,"Saturday",2740080024,1,"DAIRY",1252
112811,"Tuesday",2430078108,2,"COMM BREAD",2286
8556,"Saturday",76789854615,1,"MENSWEAR",4842
90497,"Friday",880619230208,1,"LADIESWEAR",301
14028,"Sunday",7874243453,1,"GROCERY DRY GOODS",3304
78522,"Wednesday",3400056000,1,"CANDY, TOBACCO, COOKIES",28
112155,"Monday",6132837704,1,"HOUSEHOLD PAPER GOODS",3091
70423,"Tuesday",7994605367,2,"OFFICE SUPPLIES",6546
91188,"Friday",87799102431,1,"HOME DECOR",4
145635,"Sunday",7874208543,1,"BAKERY",2011
30949,"Tuesday",9362808819,1,"SHOES",8047
190907,"Sunday",2899520595,1,"FABRICS AND CRAFTS",1062
101225,"Sunday",2570002204,1,"HOUSEHOLD PAPER GOODS",6020
14,"Friday",2340035001,1,"HOUSEHOLD CHEMICALS/SUPP",1555
170731,"Thursday",4312,1,"PRODUCE",5703
82652,"Thursday",4450032980,1,"PRE PACKED DELI",7554
122155,"Wednesday",82506302445,3,"BATH AND SHOWER",1500
60947,"Sunday",88882329907,1,"LADIESWEAR",3383
69733,"Tuesday",73891202233,1,"FROZEN FOODS",1901
166072,"Wednesday",88694429721,1,"SLEEPWEAR/FOUNDATIONS",1287
157991,"Tuesday",5100019945,2,"GROCERY DRY GOODS",3109
85341,"Thursday",5190001610,1,"PRE PACKED DELI",1350
33532,"Wednesday",5300000990,1,"DAIRY",7958
53048,"Saturday",3746606683,1,"CANDY, TOBACCO, COOKIES",84
119489,"Wednesday",3700048364,1,"HOUSEHOLD CHEMICALS/SUPP",130
59930,"Sunday",4627,2,"PRODUCE",8603
166559,"Wednesday",9451441251,1,"HOUSEHOLD CHEMICALS/SUPP",750
155446,"Monday",82342088669,1,"HARDWARE",6008
141169,"Saturday",4400002827,1,"DSD GROCERY",2759
71843,"Tuesday",3600031836,2,"INFANT CONSUMABLE HARDLINES",9006
16819,"Sunday",5200010296,1,"DSD GROCERY",4606
180009,"Saturday",4100002278,1,"GROCERY DRY GOODS",3804
29942,"Tuesday",60538871457,1,"DAIRY",9100
76089,"Wednesday",1284409852,1,"AUTOMOTIVE",250
11887,"Saturday",880632367899,1,"LADIESWEAR",286
114173,"Tuesday",4300002828,1,"DSD GROCERY",4624
55304,"Saturday",88561567777,1,"BRAS & SHAPEWEAR",1313
72660,"Tuesday",3400000241,1,"IMPULSE MERCHANDISE",100
39389,"Thursday",88309614674,1,"MENSWEAR",5664
104006,"Sunday",3500005364,1,"HOUSEHOLD CHEMICALS/SUPP",6510
128528,"Thursday",60538812090,2,"PHARMACY OTC",3533
73619,"Tuesday",4178900412,2,"GROCERY DRY GOODS",3105
122069,"Wednesday",4178900232,1,"GROCERY DRY GOODS",3116
64473,"Monday",2253290541,1,"HORTICULTURE AND ACCESS",3925
137671,"Saturday",3338353070,1,"PRODUCE",4113
8386,"Saturday",85930600501,1,"BEAUTY",6000
65950,"Monday",3700012784,1,"HOUSEHOLD CHEMICALS/SUPP",705
3367,"Friday",7874235203,1,"DAIRY",1515
75691,"Wednesday",88879369589,-1,"ELECTRONICS",1161
179347,"Saturday",2200001671,2,"IMPULSE MERCHANDISE",135
84036,"Thursday",7874208260,1,"FROZEN FOODS",4073
107875,"Monday",2840005663,1,"DSD GROCERY",3658
120524,"Wednesday",5150025151,1,"GROCERY DRY GOODS",4408
51256,"Saturday",1450001098,1,"FROZEN FOODS",1750
29645,"Tuesday",25855100000,3,"MEAT - FRESH & FROZEN",6078
168257,"Thursday",4300000956,1,"FROZEN FOODS",2051
40364,"Thursday",3500039374,1,"HOUSEHOLD CHEMICALS/SUPP",2070
79130,"Wednesday",79109310277,1,"LADIESWEAR",1264
59413,"Sunday",2430004143,1,"COMM BREAD",3707
142104,"Saturday",1410009362,1,"DSD GROCERY",2752
101055,"Sunday",76211189532,1,"GROCERY DRY GOODS",3309
173029,"Friday",7342000024,1,"DAIRY",1353
178799,"Saturday",4900003105,1,"DSD GROCERY",3000
39763,"Thursday",4046,1,"PRODUCE",5620
105144,"Sunday",3000005300,1,"GROCERY DRY GOODS",4102
97176,"Saturday",7341011791,1,"COMM BREAD",3710
151104,"Monday",4383499258,1,"GIRLS WEAR, 4-6X  AND 7-14",8722
2824,"Friday",7874235186,1,"DAIRY",1508
12900,"Sunday",880614469398,1,"LADIESWEAR",324
116952,"Tuesday",7214000638,1,"PHARMACY OTC",1181
105913,"Sunday",3700044983,1,"PERSONAL CARE",801
142934,"Saturday",7940099820,1,"PERSONAL CARE",5023
160866,"Tuesday",3930743764,1,"BOYS WEAR",253
42862,"Thursday",8449575016,1,"TOYS",1421
37331,"Wednesday",88828940090,1,"PRODUCE",1210
3285,"Friday",75452700470,1,"LIQUOR,WINE,BEER",1101
116538,"Tuesday",38151903930,1,"PERSONAL CARE",5048
122637,"Wednesday",7173000716,1,"GROCERY DRY GOODS",3903
166809,"Wednesday",88810915003,1,"COMM BREAD",6151
48842,"Friday",7084781116,1,"DSD GROCERY",3467
89254,"Friday",38137115495,1,"BEAUTY",4620
154893,"Monday",2100030165,1,"DAIRY",1353
39667,"Thursday",4900000612,1,"DSD GROCERY",9537
171802,"Thursday",4011,1,"PRODUCE",5501
95775,"Saturday",7874205234,1,"DAIRY",1511
27063,"Tuesday",1326263447,1,"GIRLS WEAR, 4-6X  AND 7-14",801
100288,"Sunday",1600044473,2,"GROCERY DRY GOODS",3555
105132,"Sunday",4087,1,"PRODUCE",7803
121953,"Wednesday",7635148028,1,"BEAUTY",6020
115468,"Tuesday",3139821736,1,"MEDIA AND GAMING",9621
65467,"Monday",4011,1,"PRODUCE",5501
62455,"Sunday",7874205776,1,"PRODUCE",33
3220,"Friday",88882319918,1,"MENSWEAR",9250
76562,"Wednesday",88577948571,1,"LADIESWEAR",2056
135814,"Friday",7874220625,2,"DSD GROCERY",3301
91695,"Friday",3156859226,1,"JEWELRY AND SUNGLASSES",4128
126881,"Thursday",1111161015,1,"PERSONAL CARE",3181
38031,"Thursday",78656053583,1,"PHARMACY OTC",303
101564,"Sunday",4031,1,"PRODUCE",6401
133337,"Friday",61126911357,1,"DSD GROCERY",3467
159885,"Tuesday",6414410236,1,"DSD GROCERY",2008
76239,"Wednesday",7003031026,1,"PHARMACY OTC",1120
86105,"Thursday",4900005010,1,"DSD GROCERY",9570
28331,"Tuesday",3500014116,1,"PERSONAL CARE",3171
148923,"Sunday",88883303894,1,"SHOES",1609
89201,"Friday",84090303438,1,"ACCESSORIES",183
94424,"Saturday",7341001385,1,"COMM BREAD",3761
88461,"Friday",2800051720,1,"GROCERY DRY GOODS",2707
111060,"Monday",1820000243,1,"LIQUOR,WINE,BEER",108
