"Date_Time","Lat","Lon","Base"
"9/16/2014 6:07:00",40.7202,-73.9631,"B02617"
"9/23/2014 12:16:00",40.6864,-73.9358,"B02682"
"9/5/2014 21:06:00",40.7451,-73.9823,"B02598"
"9/20/2014 20:27:00",40.7328,-74.0024,"B02764"
"9/1/2014 19:09:00",40.6861,-73.9521,"B02764"
"9/24/2014 14:30:00",40.6722,-73.9639,"B02682"
"9/2/2014 18:23:00",40.6846,-73.9791,"B02617"
"9/6/2014 21:21:00",40.7739,-73.8717,"B02617"
"9/19/2014 0:53:00",40.6815,-73.9558,"B02598"
"9/27/2014 17:28:00",40.8568,-73.9359,"B02598"
"9/19/2014 13:59:00",40.7582,-73.9624,"B02617"
"9/4/2014 15:31:00",40.7321,-74.0078,"B02617"
"9/18/2014 6:06:00",40.7351,-74.0032,"B02764"
"9/19/2014 22:11:00",40.7699,-73.9917,"B02598"
"9/7/2014 20:06:00",40.6595,-73.9882,"B02764"
"9/14/2014 15:12:00",40.7471,-73.9755,"B02764"
"9/7/2014 12:55:00",40.8509,-73.9802,"B02617"
"9/22/2014 12:50:00",40.772,-73.959,"B02598"
"9/3/2014 17:46:00",40.774,-73.8723,"B02617"
"9/16/2014 13:30:00",40.7225,-73.9944,"B02598"
"9/4/2014 16:14:00",40.7571,-73.9719,"B02617"
"9/14/2014 22:03:00",40.7376,-74.0034,"B02598"
"9/22/2014 21:58:00",40.7602,-73.9785,"B02617"
"9/8/2014 6:00:00",40.7221,-73.9873,"B02682"
"9/2/2014 22:03:00",40.6449,-73.7819,"B02617"
"9/17/2014 19:12:00",40.7579,-73.9736,"B02682"
"9/20/2014 22:21:00",40.7313,-73.9886,"B02617"
"9/16/2014 21:19:00",40.7598,-73.9742,"B02617"
"9/29/2014 9:06:00",40.7098,-73.9475,"B02764"
"9/16/2014 18:19:00",40.7919,-73.9736,"B02764"
"9/12/2014 20:59:00",40.7044,-73.9873,"B02764"
"9/2/2014 21:00:00",40.7398,-73.9467,"B02598"
"9/30/2014 17:20:00",40.761,-73.9709,"B02617"
"9/13/2014 17:51:00",40.6749,-73.9977,"B02617"
"9/7/2014 0:39:00",40.7391,-74.0304,"B02764"
"9/16/2014 22:38:00",40.7436,-73.9767,"B02617"
"9/12/2014 4:49:00",40.7446,-73.9893,"B02617"
"9/14/2014 17:00:00",40.7567,-74.0013,"B02764"
"9/13/2014 12:59:00",40.7565,-73.9701,"B02512"
"9/12/2014 21:02:00",40.7901,-73.9752,"B02682"
"9/9/2014 14:54:00",40.7761,-73.9441,"B02764"
"9/18/2014 6:56:00",40.7693,-73.9598,"B02617"
"9/25/2014 15:30:00",40.7568,-73.9677,"B02617"
"9/27/2014 6:36:00",40.7191,-74.0064,"B02764"
"9/20/2014 13:35:00",40.6719,-74.0106,"B02598"
"9/14/2014 15:04:00",40.7828,-73.9753,"B02764"
"9/27/2014 21:10:00",40.7567,-73.9907,"B02682"
"9/25/2014 6:07:00",40.7316,-74.0017,"B02598"
"9/16/2014 12:37:00",40.7232,-73.9913,"B02598"
"9/19/2014 16:51:00",40.7493,-73.9956,"B02764"
"9/5/2014 19:12:00",40.6726,-73.9738,"B02682"
"9/15/2014 13:43:00",40.7379,-74.0091,"B02617"
"9/29/2014 19:11:00",40.8375,-73.8284,"B02764"
"9/12/2014 21:30:00",40.7573,-73.9824,"B02764"
"9/13/2014 21:50:00",40.7081,-73.9399,"B02617"
"9/14/2014 14:16:00",40.6746,-73.9586,"B02617"
"9/27/2014 21:55:00",40.7065,-73.92,"B02617"
"9/9/2014 19:55:00",40.7298,-73.9918,"B02764"
"9/23/2014 14:46:00",40.7479,-73.9829,"B02764"
"9/9/2014 16:09:00",40.7886,-73.967,"B02598"
"9/14/2014 12:06:00",40.7435,-73.9756,"B02764"
"9/19/2014 0:42:00",40.736,-73.9875,"B02682"
"9/27/2014 19:40:00",40.7422,-73.9911,"B02682"
"9/21/2014 1:19:00",40.6476,-73.9628,"B02617"
"9/19/2014 9:44:00",40.7537,-73.9793,"B02598"
"9/3/2014 21:00:00",40.7786,-73.9821,"B02764"
"9/5/2014 19:28:00",40.8454,-73.9424,"B02598"
"9/13/2014 1:42:00",40.8034,-73.9647,"B02764"
"9/6/2014 13:38:00",40.716,-74.0123,"B02617"
"9/13/2014 16:13:00",40.6753,-74.0169,"B02617"
"9/19/2014 11:52:00",40.7258,-73.9976,"B02682"
"9/25/2014 22:58:00",40.7707,-73.8656,"B02598"
"9/12/2014 5:38:00",40.7709,-73.9071,"B02764"
"9/17/2014 21:26:00",40.7261,-74.0057,"B02682"
"9/8/2014 14:38:00",40.7272,-74.0061,"B02598"
"9/4/2014 6:56:00",40.775,-73.9567,"B02617"
"9/3/2014 7:12:00",40.7322,-74.0075,"B02598"
"9/13/2014 13:52:00",40.7287,-73.994,"B02617"
"9/4/2014 22:18:00",40.7305,-73.9901,"B02617"
"9/17/2014 18:45:00",40.7117,-74.0068,"B02617"
"9/22/2014 4:16:00",40.7622,-73.9859,"B02682"
"9/30/2014 16:48:00",40.7562,-73.9706,"B02682"
"9/18/2014 16:25:00",40.6923,-73.9891,"B02764"
"9/20/2014 0:23:00",40.7188,-73.9892,"B02617"
"9/13/2014 19:58:00",40.7376,-73.9924,"B02617"
"9/25/2014 10:35:00",40.7605,-73.9899,"B02598"
"9/14/2014 21:32:00",40.7632,-73.9287,"B02764"
"9/20/2014 20:29:00",40.8281,-73.9258,"B02617"
"9/29/2014 14:44:00",40.7459,-73.9476,"B02682"
"9/8/2014 15:23:00",40.738,-74.0082,"B02617"
"9/15/2014 17:22:00",40.6169,-73.9394,"B02764"
"9/14/2014 14:38:00",40.7744,-73.964,"B02617"
"9/22/2014 8:43:00",40.7928,-73.9749,"B02617"
"9/12/2014 2:03:00",40.7182,-73.9846,"B02598"
"9/29/2014 10:25:00",40.7641,-73.9736,"B02617"
"9/3/2014 22:13:00",40.7532,-73.9806,"B02598"
"9/5/2014 16:44:00",40.7607,-73.9796,"B02598"
"9/12/2014 18:37:00",40.6462,-73.7769,"B02617"
"9/5/2014 21:23:00",40.745,-73.9871,"B02617"
"9/10/2014 8:32:00",40.7219,-73.992,"B02617"
"9/11/2014 23:28:00",40.8053,-73.9635,"B02682"
"9/19/2014 8:03:00",40.7754,-73.9608,"B02617"
"9/19/2014 8:03:00",40.7463,-73.9914,"B02598"
"9/11/2014 20:51:00",40.7201,-74.0101,"B02617"
"9/20/2014 21:05:00",40.7259,-73.9561,"B02617"
"9/17/2014 21:03:00",40.7277,-74.0032,"B02598"
"9/11/2014 21:47:00",40.7646,-73.9728,"B02598"
"9/11/2014 21:04:00",40.747,-73.9967,"B02682"
"9/5/2014 23:15:00",40.7498,-73.9761,"B02617"
"9/20/2014 10:01:00",40.7854,-73.9767,"B02617"
"9/4/2014 5:59:00",40.7722,-73.9559,"B02598"
"9/4/2014 7:27:00",40.6931,-73.9494,"B02764"
"9/17/2014 8:58:00",40.7219,-74.0031,"B02598"
"9/27/2014 21:30:00",40.7209,-74.0066,"B02682"
"9/27/2014 20:00:00",40.7074,-74.0046,"B02617"
"9/22/2014 23:56:00",40.6982,-73.725,"B02617"
"9/16/2014 15:58:00",40.7214,-74.0045,"B02598"
"9/27/2014 15:59:00",40.7513,-73.9786,"B02617"
"9/11/2014 10:13:00",40.6908,-74.1776,"B02764"
"9/19/2014 16:58:00",40.6791,-73.9664,"B02617"
"9/12/2014 14:00:00",40.715,-74.0161,"B02598"
"9/23/2014 16:09:00",40.731,-73.6924,"B02764"
"9/27/2014 23:05:00",40.7736,-73.9792,"B02598"
"9/8/2014 5:33:00",40.7255,-74.009,"B02617"
"9/3/2014 21:56:00",40.6795,-74.0119,"B02598"
"9/2/2014 19:19:00",40.7303,-74.0078,"B02682"
"9/16/2014 12:31:00",40.7051,-74.0121,"B02682"
"9/7/2014 0:05:00",40.8015,-73.9544,"B02598"
"9/13/2014 13:08:00",40.7312,-73.9951,"B02598"
"9/5/2014 21:55:00",40.7326,-73.9955,"B02617"
"9/9/2014 19:56:00",40.6896,-73.8463,"B02598"
"9/12/2014 11:29:00",40.7739,-73.8723,"B02764"
"9/9/2014 10:57:00",40.7433,-73.98,"B02598"
"9/4/2014 16:05:00",40.7663,-73.9539,"B02764"
"9/9/2014 15:48:00",40.7108,-74.0092,"B02764"
"9/3/2014 15:35:00",40.7133,-74.0091,"B02617"
"9/19/2014 19:16:00",40.7545,-73.9773,"B02598"
"9/14/2014 17:52:00",40.6259,-73.9566,"B02598"
"9/16/2014 14:18:00",40.7635,-73.9694,"B02617"
"9/19/2014 14:35:00",40.7343,-73.9936,"B02617"
"9/12/2014 17:31:00",40.7697,-73.9546,"B02764"
"9/13/2014 17:40:00",40.7355,-73.9866,"B02617"
"9/27/2014 21:13:00",40.7583,-73.9708,"B02617"
"9/2/2014 14:39:00",40.71,-74.007,"B02598"
"9/9/2014 7:52:00",40.7692,-73.9521,"B02764"
"9/10/2014 13:26:00",40.7653,-73.966,"B02598"
"9/1/2014 16:24:00",40.7793,-73.9552,"B02617"
"9/6/2014 18:35:00",40.7486,-73.9783,"B02598"
"9/30/2014 19:01:00",40.743,-73.98,"B02617"
"9/21/2014 14:11:00",40.7263,-74.0388,"B02617"
"9/1/2014 15:53:00",40.7546,-74.007,"B02598"
"9/14/2014 6:42:00",40.7361,-73.9974,"B02598"
"9/16/2014 21:16:00",40.728,-73.991,"B02512"
"9/27/2014 16:34:00",40.7217,-73.9929,"B02598"
"9/7/2014 16:41:00",40.7228,-73.9942,"B02598"
"9/10/2014 18:05:00",40.7855,-73.9521,"B02682"
"9/3/2014 10:48:00",40.7552,-73.9913,"B02617"
"9/13/2014 21:03:00",40.7454,-73.9928,"B02598"
"9/29/2014 0:22:00",40.7081,-73.8979,"B02764"
"9/2/2014 15:55:00",40.7419,-73.9902,"B02598"
"9/27/2014 8:21:00",40.7511,-73.9758,"B02617"
"9/14/2014 16:59:00",40.7529,-73.9965,"B02598"
"9/8/2014 15:13:00",40.7578,-73.9754,"B02682"
"9/17/2014 13:04:00",40.7005,-73.808,"B02617"
"9/30/2014 8:01:00",40.7481,-73.9568,"B02682"
"9/22/2014 1:55:00",40.742,-74.0041,"B02617"
"9/11/2014 12:53:00",40.7178,-74.0007,"B02617"
"9/12/2014 21:42:00",40.6685,-73.9852,"B02598"
"9/28/2014 18:51:00",40.6464,-73.7899,"B02682"
"9/20/2014 1:58:00",40.743,-73.9541,"B02764"
"9/27/2014 20:48:00",40.6867,-73.9593,"B02682"
"9/14/2014 21:36:00",40.7409,-73.9877,"B02617"
"9/8/2014 0:11:00",40.7164,-74.0448,"B02617"
"9/6/2014 19:18:00",40.715,-74.0161,"B02682"
"9/15/2014 21:31:00",40.7402,-74.0059,"B02617"
"9/3/2014 15:54:00",40.6972,-73.9356,"B02682"
"9/19/2014 10:25:00",40.7153,-73.9933,"B02682"
"9/16/2014 17:13:00",40.7402,-73.9947,"B02764"
"9/17/2014 22:29:00",40.8271,-73.9171,"B02617"
"9/6/2014 12:56:00",40.7349,-73.9586,"B02598"
"9/13/2014 20:55:00",40.5607,-73.91,"B02764"
"9/8/2014 13:59:00",40.8966,-73.4378,"B02617"
"9/29/2014 17:27:00",40.6955,-73.997,"B02598"
"9/13/2014 14:01:00",40.7469,-73.9868,"B02764"
"9/29/2014 5:36:00",40.7471,-73.9733,"B02598"
"9/9/2014 17:30:00",40.7647,-73.9954,"B02617"
"9/4/2014 20:18:00",40.7192,-73.9584,"B02682"
"9/30/2014 15:43:00",40.774,-73.9637,"B02512"
"9/12/2014 20:01:00",40.7405,-73.9892,"B02764"
"9/15/2014 5:09:00",40.7453,-73.985,"B02682"
"9/16/2014 17:53:00",40.7451,-73.9949,"B02682"
"9/10/2014 7:18:00",40.7366,-73.9819,"B02617"
"9/19/2014 20:27:00",40.7282,-73.9868,"B02617"
"9/2/2014 13:57:00",40.7509,-74.0248,"B02617"
"9/14/2014 14:30:00",40.7396,-73.9826,"B02764"
"9/22/2014 14:32:00",40.7498,-73.9771,"B02764"
"9/12/2014 20:17:00",40.7455,-74.0078,"B02617"
"9/30/2014 18:09:00",40.7312,-73.9919,"B02764"
"9/15/2014 8:17:00",40.7837,-73.9835,"B02682"
"9/13/2014 1:07:00",40.7514,-73.9837,"B02617"
"9/2/2014 14:28:00",40.6484,-73.7834,"B02682"
"9/10/2014 11:51:00",40.7117,-73.9681,"B02617"
"9/5/2014 19:28:00",40.7163,-74.008,"B02617"
"9/8/2014 9:33:00",40.7098,-73.9523,"B02598"
"9/6/2014 20:19:00",40.7458,-73.948,"B02764"
"9/2/2014 18:40:00",40.7227,-73.9896,"B02598"
"9/15/2014 19:08:00",40.7274,-73.9849,"B02617"
"9/11/2014 15:56:00",40.7609,-73.975,"B02764"
"9/9/2014 15:46:00",40.7774,-73.9781,"B02598"
"9/4/2014 7:57:00",40.7614,-74.0005,"B02682"
"9/29/2014 21:46:00",40.7725,-73.9825,"B02598"
"9/4/2014 7:22:00",40.7659,-73.9872,"B02598"
"9/9/2014 21:16:00",40.7572,-73.9819,"B02764"
"9/12/2014 13:23:00",40.769,-73.9612,"B02598"
"9/30/2014 16:05:00",40.7634,-73.9774,"B02617"
"9/27/2014 22:31:00",40.6729,-73.9832,"B02598"
"9/11/2014 6:31:00",40.6735,-73.9541,"B02617"
"9/25/2014 20:37:00",40.7464,-73.9441,"B02764"
"9/22/2014 21:29:00",40.7259,-73.9963,"B02617"
"9/7/2014 8:24:00",40.721,-74.0043,"B02617"
"9/22/2014 19:55:00",40.8182,-73.9608,"B02682"
"9/2/2014 20:02:00",40.7627,-73.9882,"B02598"
"9/29/2014 8:34:00",40.6861,-73.9908,"B02682"
"9/27/2014 6:57:00",40.7341,-74.0043,"B02598"
"9/17/2014 15:00:00",40.7497,-73.9915,"B02512"
"9/11/2014 19:36:00",40.7335,-73.9972,"B02617"
"9/16/2014 15:36:00",40.74,-73.9918,"B02682"
"9/26/2014 13:45:00",40.7407,-74.002,"B02617"
"9/19/2014 15:44:00",40.6749,-73.9876,"B02598"
"9/18/2014 11:17:00",40.7277,-74.0034,"B02682"
"9/14/2014 16:19:00",40.723,-73.9949,"B02617"
"9/26/2014 19:26:00",40.7426,-73.9155,"B02682"
"9/9/2014 21:03:00",40.7263,-73.9962,"B02598"
"9/14/2014 13:42:00",40.7184,-74.0087,"B02617"
"9/13/2014 17:19:00",40.6557,-73.9609,"B02617"
"9/26/2014 4:23:00",40.828,-73.9259,"B02598"
"9/4/2014 14:55:00",40.7348,-74.0445,"B02598"
"9/7/2014 15:09:00",40.752,-73.9991,"B02764"
"9/22/2014 22:13:00",40.7499,-73.9746,"B02598"
"9/27/2014 1:01:00",40.7188,-74.009,"B02617"
"9/27/2014 3:49:00",40.7181,-73.9872,"B02764"
"9/12/2014 4:28:00",40.7188,-73.9406,"B02617"
"9/3/2014 9:12:00",40.7378,-73.9827,"B02598"
"9/28/2014 11:22:00",40.8238,-73.9522,"B02598"
"9/30/2014 21:31:00",40.7692,-73.9926,"B02598"
"9/9/2014 15:25:00",40.6693,-73.9928,"B02682"
"9/2/2014 18:33:00",40.7644,-73.9715,"B02512"
"9/16/2014 8:04:00",40.7067,-74.0093,"B02617"
"9/29/2014 23:07:00",40.7741,-73.8729,"B02598"
"9/26/2014 20:11:00",40.8953,-73.9153,"B02764"
"9/17/2014 18:01:00",40.7777,-73.9554,"B02682"
"9/22/2014 11:00:00",40.7715,-73.9827,"B02512"
"9/20/2014 22:12:00",40.7345,-74.0062,"B02682"
"9/26/2014 8:34:00",40.782,-73.9487,"B02764"
"9/4/2014 20:46:00",40.7407,-74.0055,"B02598"
"9/24/2014 7:03:00",40.7978,-74.459,"B02617"
"9/12/2014 12:09:00",40.7537,-73.9873,"B02617"
"9/4/2014 9:57:00",40.7455,-74.0048,"B02617"
"9/14/2014 3:36:00",40.7238,-73.9413,"B02617"
"9/22/2014 0:17:00",40.7557,-73.8839,"B02617"
"9/14/2014 18:23:00",40.7779,-73.956,"B02764"
"9/5/2014 18:04:00",40.7081,-74.0078,"B02617"
"9/17/2014 1:38:00",40.7284,-73.9574,"B02598"
"9/6/2014 2:24:00",40.7457,-74.0302,"B02682"
"9/18/2014 10:13:00",40.7519,-73.9767,"B02617"
"9/12/2014 19:13:00",40.8082,-73.9207,"B02682"
"9/20/2014 15:56:00",40.7228,-73.9888,"B02764"
"9/26/2014 21:43:00",40.7435,-73.9727,"B02682"
"9/11/2014 17:15:00",40.6734,-73.966,"B02617"
"9/9/2014 18:41:00",40.7528,-73.9833,"B02598"
"9/3/2014 11:58:00",40.7244,-74.0602,"B02617"
"9/24/2014 18:31:00",40.7539,-73.9924,"B02764"
"9/18/2014 18:22:00",40.6448,-73.7825,"B02682"
"9/1/2014 17:33:00",40.6953,-74.1785,"B02617"
"9/30/2014 20:43:00",40.7241,-74.0095,"B02617"
"9/23/2014 7:59:00",40.7522,-74.0044,"B02598"
"9/30/2014 7:18:00",40.7334,-73.9854,"B02598"
"9/22/2014 11:18:00",40.7498,-73.9718,"B02682"
"9/6/2014 14:20:00",40.7343,-73.8558,"B02764"
"9/25/2014 7:59:00",40.7364,-73.9967,"B02764"
"9/7/2014 6:09:00",40.7665,-73.9261,"B02617"
"9/10/2014 6:09:00",40.6856,-73.9366,"B02682"
"9/13/2014 7:29:00",40.7237,-73.9994,"B02617"
"9/4/2014 20:34:00",40.6935,-73.9948,"B02682"
"9/9/2014 20:18:00",40.7555,-73.9786,"B02598"
"9/25/2014 9:19:00",40.7771,-73.9799,"B02617"
"9/20/2014 13:01:00",40.7056,-74.0083,"B02617"
"9/19/2014 18:20:00",40.7703,-73.9807,"B02682"
"9/29/2014 17:47:00",40.7355,-73.9881,"B02764"
"9/4/2014 18:37:00",40.7306,-73.9889,"B02598"
"9/21/2014 21:05:00",40.7386,-73.9854,"B02598"
"9/23/2014 9:30:00",40.7312,-73.9756,"B02617"
"9/22/2014 8:53:00",40.7803,-73.985,"B02617"
"9/2/2014 8:10:00",40.7582,-73.9626,"B02617"
"9/10/2014 14:44:00",40.7414,-73.9999,"B02598"
"9/11/2014 20:24:00",40.7665,-73.9783,"B02682"
"9/18/2014 13:39:00",40.7419,-74.0047,"B02682"
"9/9/2014 11:22:00",40.6878,-74.1821,"B02617"
"9/3/2014 11:56:00",40.9986,-73.6995,"B02617"
"9/27/2014 10:38:00",40.818,-73.9542,"B02598"
"9/30/2014 5:57:00",40.7206,-73.9961,"B02617"
"9/28/2014 15:43:00",40.7931,-73.9707,"B02617"
"9/3/2014 8:25:00",40.7197,-74.0053,"B02512"
"9/8/2014 23:41:00",40.7234,-73.9549,"B02598"
"9/5/2014 16:59:00",41.0641,-73.7388,"B02764"
"9/3/2014 16:33:00",40.7459,-74.0053,"B02617"
"9/28/2014 15:23:00",40.6448,-73.782,"B02682"
"9/15/2014 8:49:00",40.7281,-73.9954,"B02598"
"9/4/2014 17:37:00",40.6881,-73.9842,"B02764"
"9/18/2014 20:31:00",40.7256,-74.0062,"B02598"
"9/13/2014 20:42:00",40.749,-73.9871,"B02617"
"9/11/2014 18:29:00",40.7745,-73.9638,"B02617"
"9/29/2014 14:01:00",40.7022,-73.9829,"B02764"
"9/16/2014 10:08:00",40.7756,-73.9465,"B02598"
"9/7/2014 19:14:00",40.7527,-73.9795,"B02598"
"9/27/2014 0:45:00",40.7445,-73.9986,"B02764"
"9/11/2014 18:38:00",40.7397,-74.0065,"B02617"
"9/20/2014 16:29:00",40.7537,-73.9802,"B02764"
"9/5/2014 5:27:00",40.7744,-73.9888,"B02617"
"9/8/2014 7:37:00",40.7865,-73.9684,"B02598"
"9/16/2014 22:05:00",40.774,-73.8723,"B02682"
"9/30/2014 7:53:00",40.7158,-73.9869,"B02598"
"9/26/2014 8:51:00",40.7665,-73.9864,"B02598"
"9/4/2014 22:32:00",40.7554,-73.9873,"B02598"
"9/17/2014 21:05:00",40.7203,-73.996,"B02617"
"9/21/2014 0:54:00",40.7223,-73.9589,"B02682"
"9/23/2014 13:07:00",40.7372,-73.8756,"B02598"
"9/23/2014 18:35:00",40.6188,-74.0218,"B02598"
"9/28/2014 14:11:00",40.7192,-73.9899,"B02617"
"9/6/2014 13:33:00",40.7189,-73.9613,"B02764"
"9/24/2014 20:27:00",40.7256,-73.9969,"B02764"
"9/8/2014 20:41:00",40.7434,-73.9908,"B02598"
"9/7/2014 1:10:00",40.7293,-73.9893,"B02682"
"9/24/2014 14:31:00",40.6982,-73.9803,"B02617"
"9/21/2014 0:30:00",40.7284,-73.9907,"B02598"
"9/24/2014 6:22:00",40.7483,-74.0034,"B02764"
"9/25/2014 21:55:00",40.7351,-74.0099,"B02764"
"9/22/2014 15:59:00",40.7515,-73.8555,"B02764"
"9/20/2014 20:15:00",40.708,-74.0091,"B02764"
"9/4/2014 8:38:00",40.7597,-73.9748,"B02617"
"9/30/2014 15:23:00",40.7047,-74.0074,"B02617"
"9/23/2014 6:52:00",40.6986,-73.9333,"B02682"
"9/10/2014 12:34:00",40.7681,-73.9861,"B02598"
"9/7/2014 13:26:00",40.7657,-73.9721,"B02617"
"9/20/2014 19:13:00",40.7218,-74.0031,"B02617"
"9/5/2014 10:50:00",40.6095,-73.9666,"B02598"
"9/20/2014 20:19:00",40.7568,-73.9983,"B02682"
"9/17/2014 21:36:00",40.7473,-73.9973,"B02598"
"9/16/2014 14:08:00",40.7249,-73.8538,"B02598"
"9/22/2014 9:22:00",40.7125,-73.9429,"B02682"
"9/13/2014 11:37:00",40.7696,-73.9522,"B02764"
"9/29/2014 17:46:00",40.653,-73.966,"B02682"
"9/17/2014 22:01:00",40.7726,-73.9556,"B02617"
"9/28/2014 7:00:00",40.6901,-73.9563,"B02617"
"9/27/2014 23:00:00",40.7087,-73.9264,"B02512"
"9/7/2014 21:09:00",40.6664,-73.9539,"B02682"
"9/26/2014 15:02:00",40.7871,-73.9717,"B02598"
"9/7/2014 18:19:00",40.7992,-73.9363,"B02598"
"9/19/2014 17:52:00",40.7442,-73.9918,"B02682"
"9/22/2014 5:53:00",40.7338,-73.9978,"B02617"
"9/30/2014 17:19:00",40.7558,-73.9912,"B02598"
"9/3/2014 23:42:00",40.7446,-73.8439,"B02617"
"9/18/2014 10:03:00",40.7313,-74.0041,"B02512"
"9/12/2014 22:30:00",40.7315,-73.9972,"B02617"
"9/20/2014 18:40:00",40.6465,-73.7771,"B02617"
"9/17/2014 2:35:00",40.795,-73.9761,"B02682"
"9/12/2014 19:06:00",40.7336,-74.0015,"B02598"
"9/20/2014 22:04:00",40.7352,-74.0085,"B02764"
"9/19/2014 17:00:00",40.7607,-73.9765,"B02764"
"9/14/2014 0:32:00",40.7256,-73.992,"B02682"
"9/7/2014 17:37:00",40.7025,-73.9915,"B02617"
"9/24/2014 18:58:00",40.7563,-73.9786,"B02598"
"9/9/2014 13:03:00",40.7452,-73.9872,"B02598"
"9/22/2014 23:45:00",40.7481,-73.9835,"B02764"
"9/23/2014 16:17:00",40.7456,-73.9784,"B02682"
"9/27/2014 14:10:00",40.7795,-73.9839,"B02598"
"9/22/2014 15:47:00",40.7514,-73.9789,"B02682"
"9/15/2014 6:31:00",40.7183,-73.9629,"B02617"
"9/14/2014 12:15:00",40.7725,-73.9793,"B02682"
"9/12/2014 18:50:00",40.7176,-73.9528,"B02682"
"9/4/2014 21:10:00",40.7684,-73.8624,"B02598"
"9/12/2014 6:04:00",40.7855,-73.9492,"B02617"
"9/13/2014 19:48:00",40.714,-74.0064,"B02682"
"9/19/2014 7:11:00",40.7674,-73.9556,"B02617"
"9/10/2014 17:19:00",40.7553,-73.9651,"B02682"
"9/26/2014 22:25:00",40.6988,-73.9348,"B02764"
"9/25/2014 13:35:00",40.7514,-73.9941,"B02617"
"9/9/2014 8:52:00",40.7345,-73.9827,"B02682"
"9/11/2014 17:59:00",40.7253,-73.9957,"B02764"
"9/20/2014 2:21:00",40.7647,-73.9705,"B02617"
"9/28/2014 22:37:00",40.7351,-74.0069,"B02764"
"9/16/2014 15:42:00",40.7416,-73.9915,"B02617"
"9/7/2014 1:33:00",40.714,-73.9494,"B02764"
"9/28/2014 10:58:00",40.6938,-73.9214,"B02617"
"9/1/2014 3:35:00",40.7304,-73.9999,"B02682"
"9/18/2014 22:26:00",40.7264,-74.009,"B02512"
"9/13/2014 16:52:00",40.6302,-74.0253,"B02617"
"9/9/2014 20:43:00",40.7251,-73.9969,"B02682"
"9/6/2014 0:25:00",40.7227,-73.993,"B02682"
"9/5/2014 21:09:00",40.7396,-74.0524,"B02682"
"9/21/2014 16:11:00",40.732,-74.0028,"B02598"
"9/30/2014 8:54:00",40.7103,-73.9648,"B02764"
"9/3/2014 16:23:00",40.7609,-73.9863,"B02617"
"9/5/2014 0:39:00",40.7193,-73.9946,"B02682"
"9/1/2014 16:24:00",40.7742,-73.9572,"B02598"
"9/15/2014 10:44:00",40.7689,-73.9314,"B02617"
"9/15/2014 19:58:00",40.785,-73.9729,"B02682"
"9/10/2014 13:41:00",40.6866,-73.9921,"B02764"
"9/19/2014 22:20:00",40.6876,-73.9791,"B02682"
"9/29/2014 21:13:00",40.7406,-74.0056,"B02764"
"9/19/2014 23:47:00",40.6841,-73.9783,"B02764"
"9/12/2014 16:49:00",40.7549,-73.9714,"B02617"
"9/7/2014 17:58:00",40.748,-74.0049,"B02682"
"9/6/2014 21:27:00",40.6691,-73.9911,"B02617"
"9/15/2014 11:35:00",40.7085,-74.0046,"B02764"
"9/4/2014 21:27:00",40.6448,-73.7818,"B02682"
"9/16/2014 19:14:00",40.6916,-73.8252,"B02617"
"9/17/2014 21:57:00",40.7178,-74.0071,"B02512"
"9/13/2014 17:23:00",40.758,-73.9777,"B02617"
"9/28/2014 12:28:00",40.7561,-73.9717,"B02682"
"9/13/2014 14:40:00",40.7647,-73.9706,"B02682"
"9/25/2014 18:02:00",40.7486,-74.0101,"B02598"
"9/16/2014 22:31:00",40.7541,-73.9869,"B02617"
"9/24/2014 16:06:00",40.7627,-73.9741,"B02617"
"9/17/2014 19:37:00",40.7208,-73.9984,"B02764"
"9/12/2014 8:42:00",40.7588,-73.9641,"B02512"
"9/18/2014 7:41:00",40.7213,-73.9877,"B02598"
"9/16/2014 15:52:00",40.7302,-74.0026,"B02682"
"9/11/2014 0:59:00",40.7394,-74.0017,"B02764"
"9/20/2014 1:28:00",40.771,-73.9569,"B02617"
"9/13/2014 23:42:00",40.7307,-73.9829,"B02682"
"9/7/2014 16:31:00",40.7407,-74.0052,"B02617"
"9/5/2014 20:42:00",40.7229,-73.9835,"B02682"
"9/11/2014 20:14:00",40.7368,-73.9915,"B02617"
"9/22/2014 19:26:00",40.7943,-73.9638,"B02598"
"9/22/2014 7:37:00",40.6891,-73.9741,"B02764"
"9/6/2014 19:10:00",40.749,-73.9859,"B02617"
"9/29/2014 22:12:00",40.7473,-73.9855,"B02682"
"9/5/2014 17:11:00",40.7556,-73.9162,"B02617"
"9/10/2014 19:55:00",40.7593,-73.9752,"B02617"
"9/30/2014 18:51:00",40.7326,-73.9939,"B02598"
"9/17/2014 20:37:00",40.7561,-73.9777,"B02598"
"9/3/2014 16:53:00",40.7611,-73.9795,"B02764"
"9/18/2014 6:52:00",40.5233,-74.498,"B02682"
"9/28/2014 3:56:00",40.7206,-73.9949,"B02682"
"9/5/2014 2:05:00",40.7398,-74.0026,"B02682"
"9/20/2014 14:25:00",40.7801,-73.9503,"B02764"
"9/9/2014 3:30:00",40.7579,-73.9727,"B02617"
"9/27/2014 6:43:00",40.6491,-73.9795,"B02617"
"9/19/2014 16:10:00",40.7466,-74.0051,"B02682"
"9/9/2014 7:35:00",40.735,-73.9891,"B02617"
"9/21/2014 7:28:00",40.7241,-73.985,"B02682"
"9/12/2014 10:32:00",40.7548,-73.9994,"B02764"
