MovieID,UserID,Rating,Date
4302,2217175,4,2004-08-28
1394,325617,3,2005-09-13
1336,1564548,1,2004-07-08
15105,60183,3,2005-03-12
15465,2441692,1,2004-07-15
5895,111690,5,2004-03-12
12317,1815014,3,2005-10-25
6797,2117915,5,2004-10-06
12293,2117800,4,2005-11-17
14240,1642659,4,2005-06-03
5113,817008,2,2003-04-15
2400,1315040,3,2002-03-22
10082,49828,3,2004-09-14
6430,1574266,4,2004-01-21
4266,731326,5,2005-09-01
6931,2257261,3,2005-06-05
15062,807755,2,2004-10-26
439,2138887,3,2005-03-12
16669,1273677,3,2004-03-04
9800,1668233,3,2004-11-16
14198,1224212,5,2005-10-18
6042,2254656,4,2005-03-13
985,2161877,5,2004-12-23
16604,2637503,4,2005-02-28
5360,2113888,4,2004-01-06
5862,7730,4,2003-09-04
10358,2079054,5,2005-04-19
4432,181207,5,2003-12-18
11994,2146603,4,2005-04-15
13006,2373453,4,2005-06-24
13927,124507,4,2003-11-13
3320,1001361,4,2005-01-24
13728,961675,3,2004-07-17
1022,2251124,4,2004-07-22
17355,709809,2,2005-03-14
15070,2259843,4,2005-01-03
11999,2438675,5,2003-12-19
16544,100900,3,2003-05-22
15205,2507034,4,2005-07-16
13771,435841,2,2005-08-07
14367,564513,2,2005-09-02
9818,2257389,4,2005-06-08
985,118168,5,2004-08-14
1798,873874,5,2004-06-18
4432,2046802,2,2005-08-09
1744,1964514,4,2004-05-18
2174,1378586,3,2005-03-14
2782,2068826,5,2005-12-31
5181,943445,3,2005-12-19
15582,1558195,3,2004-12-12
11314,2155977,4,2005-04-05
16760,1814597,3,2003-10-20
3624,607220,3,2005-10-23
4683,2624689,5,2004-04-06
2122,505141,4,2002-09-10
4345,367228,4,2005-04-24
14667,748622,5,2004-08-23
8743,160174,4,2005-10-28
9756,162061,2,2005-07-28
6844,2035453,1,2005-10-06
11573,543865,4,2004-02-10
13364,1397425,4,2004-06-01
14664,2222770,5,2005-01-08
8079,373065,4,2005-08-15
16986,596918,3,2004-07-12
17346,995620,3,2004-03-31
15784,586028,4,2005-09-08
10947,871841,5,2005-06-03
14780,273292,4,2004-11-29
3860,710528,3,2005-08-24
12476,1658518,2,2005-02-13
7779,332300,4,2003-01-09
6860,1613799,4,2004-06-08
9617,379876,5,2005-04-19
175,1587376,5,2005-05-05
8596,1782775,5,2004-01-08
14890,2554933,4,2005-09-27
9818,1991818,4,2002-06-07
9205,461374,3,2005-03-18
12317,1298756,4,2004-11-20
16499,1114553,3,2005-04-05
15513,691212,5,2004-12-07
11149,1358272,3,2004-12-27
7755,1115173,5,2004-06-29
1180,1487570,4,2005-02-25
14149,333695,5,2005-07-04
6797,352359,4,2004-12-22
3274,2068042,5,2005-04-28
11047,2459231,4,2005-04-20
17149,2222974,2,2004-12-21
3670,1988872,1,2005-02-27
10276,1492122,3,2003-09-24
15443,475253,3,2004-08-01
4157,1964514,4,2005-02-10
16438,1563932,2,2004-04-12
12501,2330253,4,2004-04-07
17633,1600753,4,2005-10-04
9049,2169493,4,2005-12-17
7249,814673,3,2005-04-06
13318,173149,3,2003-11-06
17508,686940,5,2005-11-09
7617,1669107,3,2002-09-26
13959,461590,5,2005-03-16
15788,1087303,3,2005-04-12
16272,756563,4,2004-06-22
16265,2293579,5,2005-02-05
4490,595741,3,2004-07-30
16532,447728,5,2003-10-26
14550,819338,5,2005-08-10
2922,1332819,3,2005-03-20
3282,2378358,4,2005-05-30
10123,762855,2,2005-04-27
11607,88959,5,2005-08-30
15471,1531793,2,2004-10-29
4829,2465894,3,2005-03-01
10986,2474264,1,2005-02-14
16262,513586,2,2005-07-12
4660,831912,3,2003-02-24
17088,2357351,5,2005-08-02
7331,1346376,4,2004-09-26
8677,145615,1,2004-04-26
6837,353739,1,2004-01-28
12077,651541,4,2004-12-10
10278,53994,5,2005-08-27
14712,594372,3,2005-06-17
3040,2118461,5,2005-09-06
11152,1978780,5,2005-02-28
7281,2142662,2,2004-06-14
12500,254490,3,2005-01-10
10204,247942,3,2005-04-19
9265,1207661,4,2003-05-18
4496,1643146,2,2004-02-11
8928,681890,5,2002-07-23
5628,2083271,3,2004-06-02
3463,1789325,2,2004-01-21
10609,666480,4,2003-06-13
14590,29557,5,2005-07-05
16793,1916371,4,2005-07-18
11701,871651,3,2005-04-22
13488,1277665,3,2004-10-20
2755,2177904,4,2005-06-13
9860,123392,5,2005-05-02
6450,1927422,4,2005-04-29
15062,1622494,5,2005-07-26
8840,1532920,4,2004-09-25
10042,2111602,5,2005-05-27
1267,993608,3,2003-11-13
15422,376277,2,2003-08-15
3039,144526,5,2004-04-23
7643,2628604,3,2005-08-07
13298,1566051,3,2005-06-01
13774,290007,3,2002-09-05
16891,1952860,3,2004-10-29
3282,310689,4,2005-04-27
14698,1629795,4,2003-06-06
13622,744301,5,2005-09-17
985,1256512,1,2002-10-06
9796,1743756,2,2005-04-13
4545,1744355,4,2005-10-28
3936,874765,4,2004-12-22
13402,1561194,4,2004-11-06
9254,1482441,4,2004-08-29
16882,749203,4,2005-12-22
12450,2354601,5,2005-09-26
14312,1344019,4,2003-11-03
16303,1024961,4,2004-12-22
13107,2203382,3,2003-09-03
9882,159817,4,2005-04-21
17536,1444704,5,2005-07-13
1843,449265,2,2005-04-22
7691,519761,3,2002-07-29
631,723808,2,2005-12-27
30,2328384,4,2004-04-11
8159,1230594,5,2003-03-18
313,973623,1,2005-10-15
4043,617475,4,2003-03-31
12355,1351082,3,2004-12-28
16668,1625148,5,2004-06-21
13728,1586722,4,2002-09-14
2054,1071510,4,2005-09-04
15532,2524833,4,2005-04-22
4653,2242522,5,2005-05-23
12743,1450189,4,2005-12-29
12102,16272,3,2002-06-19
6030,1133422,5,2002-12-20
6972,2463759,3,2003-12-26
5814,554063,4,2005-09-22
11022,87456,3,2004-12-14
2430,1867416,4,2004-11-15
12970,770160,3,2004-01-13
3079,818160,3,2005-02-24
10612,446288,5,2005-04-06
11884,301456,5,2005-10-23
12399,1116031,3,2005-04-07
6099,217807,5,2005-12-29
10583,622250,4,2005-11-08
8940,2190931,5,2005-06-17
4237,2529799,4,2004-06-15
1256,631387,5,2005-07-05
6408,1215829,3,2005-01-26
12546,651541,3,2003-08-27
16523,1110665,2,2005-05-31
13462,1208649,5,2005-12-21
13090,1694980,5,2005-06-18
378,2321980,2,2004-04-29
8178,829598,3,2005-04-04
16765,1628420,3,2005-05-22
10378,687445,4,2004-04-19
10168,508927,4,2003-12-18
14047,1698770,3,2005-10-19
2528,2072840,2,2002-09-05
14777,2322426,3,2004-05-09
11663,2568295,4,2004-10-12
2095,390582,4,2005-09-27
13511,2575280,5,2005-07-13
9756,1808030,3,2004-09-29
10392,1168471,3,2005-09-11
5778,528666,5,2005-03-28
6931,328125,3,2005-10-13
8928,1877945,3,2004-12-04
7237,2045002,4,2004-09-03
9526,1434295,2,2005-06-03
7172,1961619,3,2004-12-27
15902,1671302,5,2005-07-28
14358,1403833,5,2004-09-22
17149,983578,3,2005-05-29
1682,965050,3,2000-07-21
9508,854295,3,2004-08-02
815,567705,4,2005-08-23
2583,386947,3,2002-08-23
13622,895123,4,2005-03-03
10042,1727917,4,2004-12-28
7193,2636478,4,2004-08-31
5360,1106982,2,2004-05-15
9160,540732,2,2005-09-21
5472,846743,3,2005-10-02
3282,117661,4,2005-06-30
11141,937686,2,2005-02-21
14312,524308,4,2004-08-13
17157,2442633,4,2002-04-04
12951,159574,4,2005-12-02
17709,175865,5,2004-10-12
17261,844267,5,2004-05-13
11236,804122,4,2005-04-01
11315,1981125,3,2005-07-22
7234,1479745,1,2003-10-19
985,2071819,5,2005-07-07
5472,382817,4,2005-10-27
3756,1944193,3,2004-05-30
2171,2100203,5,2004-04-12
12092,2460583,3,2005-06-16
5462,1615920,1,2001-01-20
8782,902047,2,2003-03-27
11443,1834877,4,2005-11-14
2862,1389565,3,2001-11-11
14968,1255543,4,2003-07-19
2900,57740,3,2003-04-30
10115,2414865,3,2003-08-28
7434,2455503,2,2003-12-02
4149,857219,3,2005-05-17
14367,1555191,5,2005-10-05
15057,570763,4,2003-12-28
15513,135046,4,2005-05-16
14747,1533686,2,2001-10-20
3371,933266,4,2005-02-28
2735,2582151,4,2005-05-24
14660,1017765,5,2005-07-05
3310,2596598,4,2004-07-13
13622,2188937,2,2004-12-22
2524,234703,3,2004-03-03
9768,2481607,1,2005-12-03
6849,54015,4,2003-07-17
15107,1272134,2,2005-08-26
2868,2397231,2,2004-08-02
4123,598031,3,2005-07-24
14574,2000801,3,2005-03-16
1610,2521856,4,2005-06-17
6042,128389,1,2004-10-30
5287,2088599,4,2004-05-04
12869,946380,3,2005-02-20
14410,1606419,4,2005-07-12
15182,925733,4,2004-07-06
16128,1659478,4,2003-06-19
197,1685871,5,2005-06-20
13082,469447,3,2001-11-29
16242,2287271,2,2004-01-02
6599,1452675,3,2004-03-30
8243,1685894,2,2004-02-02
16922,526706,3,2004-02-10
12297,914056,3,2003-11-24
329,871128,5,2004-05-10
2594,771467,3,2004-03-12
2400,2188674,3,2004-09-02
17324,1816877,4,2005-10-24
4490,1709015,4,2004-09-22
10550,1062029,2,2004-11-06
7657,2490731,5,2005-01-02
11451,581213,4,2005-04-16
13981,1079115,5,2004-11-10
705,116348,4,2003-11-25
14978,1558286,4,2003-02-12
5080,2334126,2,2003-12-04
4306,1974800,4,2005-11-22
6552,2047045,3,2005-05-26
15230,2067757,3,2004-02-13
7240,1009174,5,2005-01-31
2800,2302421,3,2003-03-22
9141,1450535,5,2004-09-13
4628,1930470,4,2004-01-11
6287,2482283,5,2005-09-30
6195,136784,5,2005-05-14
8806,1857566,4,2005-03-07
15631,964576,3,2003-04-20
5621,2168478,5,2005-11-10
14103,1625620,5,2005-10-10
10225,769162,4,2003-04-29
5762,998608,5,2004-07-21
3364,1110254,5,2005-12-04
8832,860839,4,2003-03-13
175,2615981,4,2005-10-17
3825,2227441,4,2003-04-23
15477,652787,4,2002-02-27
17431,1481825,5,2004-09-04
12316,568620,5,2005-08-29
10375,203902,3,2005-07-08
607,1510656,3,2005-01-19
2554,652592,3,2004-09-10
1865,243727,5,2005-08-18
5621,833087,2,2005-09-29
143,440166,2,2001-06-18
17625,2648734,4,2004-03-12
14274,2064227,3,2005-04-25
15902,183959,5,2004-09-16
11183,97166,5,2005-07-25
5169,1658511,3,2005-08-02
11987,1080776,3,2005-10-24
17762,2551106,4,2005-02-25
13433,736578,2,2005-06-05
13195,1645020,4,2002-10-17
6037,737990,3,2004-02-18
15531,249288,4,2004-05-30
11171,2104092,3,2005-11-17
6760,1933592,5,2003-04-17
16242,1418254,4,2005-02-07
10123,1203923,3,2003-10-06
6243,404654,4,2004-06-15
13728,1789643,5,2005-12-02
3626,46187,4,2003-12-26
15844,866417,4,2005-09-13
16342,1525505,5,2005-04-19
4931,1079310,3,2005-02-23
15952,1999825,5,2005-06-19
14149,1349433,3,2003-05-13
5582,2188398,4,2005-07-12
9940,1450660,3,2005-05-27
1851,28658,3,2003-02-13
8016,329475,2,2004-03-10
1962,1133630,3,2004-09-05
175,802258,5,2005-09-07
6482,1385385,5,2003-12-07
353,2569320,4,2003-10-08
1962,721378,3,2005-06-01
13255,1186263,3,2005-12-09
11198,1665452,1,2005-02-13
14574,2154003,1,2005-10-10
2153,1039037,3,2004-07-23
8883,2570496,5,2005-02-08
550,1502317,2,2005-11-25
3525,1216387,1,2003-09-16
9359,1691554,3,2005-07-12
4185,1185017,5,2004-09-20
2743,1462520,4,2003-09-17
5112,2355912,3,2004-01-07
6615,2295478,5,2005-04-07
3860,1981203,5,2005-10-03
13728,1373961,5,2004-12-31
3938,873256,4,2005-08-16
3151,1560846,5,2005-06-22
15758,781603,5,2003-11-14
1769,1461435,1,2003-05-27
11064,741014,3,2002-05-30
10832,1311096,3,2005-06-23
10808,2527569,4,2005-04-14
11443,1856076,4,2005-05-20
10747,180656,5,2004-08-31
3106,2513994,4,2002-08-05
15296,2319442,5,2005-05-16
12845,2069981,1,2002-06-02
11446,497996,5,2005-01-28
1073,2409594,3,2005-07-03
4141,376881,5,2003-04-02
11875,701960,4,2004-07-22
13177,1546549,5,2004-07-24
5071,1756501,3,2005-11-18
17627,1823961,5,2002-01-16
9863,1507337,3,2005-09-29
12672,377017,4,2004-02-03
8552,2184426,3,2004-07-27
10759,858183,2,2005-10-19
16668,824033,5,2005-01-09
10042,2286723,3,2005-09-07
5875,2152805,4,2005-02-11
5141,1758606,4,2005-09-05
3441,1091470,3,2005-06-10
1144,1603774,3,2004-09-28
14050,2220924,5,2005-05-05
1425,1735762,3,2003-06-12
2612,2499486,2,2005-06-04
4697,1066557,5,2005-07-10
15582,2305502,5,2004-11-01
16147,524985,5,2005-11-15
13974,560944,4,2005-08-03
3825,2435061,4,2005-05-07
9685,2402136,4,2005-03-02
14454,940263,5,2004-11-17
9728,1949534,2,2002-04-11
6739,2228818,4,2005-03-21
14671,774643,3,2005-11-13
4745,1956662,4,2005-07-11
12600,1795059,1,2003-09-23
7617,2357822,5,2004-06-07
6347,1470972,3,2002-01-19
13622,89427,2,2005-02-25
5924,988554,3,2005-02-26
8881,1508911,2,2000-08-28
17479,1167439,2,2003-05-09
6631,2486779,5,2005-06-20
216,1351421,3,2002-10-18
14410,1580481,4,2005-06-02
14050,1483721,4,2005-05-16
3782,1863477,4,2005-05-16
686,1539184,3,2004-06-04
5807,181357,3,2004-11-08
420,2608320,3,2003-06-11
677,416694,4,2004-02-26
11701,1947202,5,2004-08-18
17058,713414,3,2004-04-16
3828,81151,5,2005-11-10
528,2547062,4,2005-09-14
9785,669340,3,2005-01-10
6818,2604453,2,2004-03-03
15627,2278075,5,2005-02-28
16452,381455,5,2005-06-20
6735,1478768,3,2002-12-31
2452,281469,5,2004-10-06
7163,1115248,3,2005-03-03
15064,494658,2,2004-07-19
3999,234711,5,2004-08-18
12347,1674787,4,2005-06-27
6445,1999688,5,2004-10-05
17434,2595011,2,2003-11-25
1798,2109001,4,2005-06-05
711,747375,3,2005-11-03
11805,376175,2,2005-01-03
6221,652972,4,2003-06-20
8213,349043,3,2003-02-13
5020,490956,1,2004-04-15
5807,2079401,4,2005-06-27
4841,857132,5,2005-06-01
12668,271419,5,2005-07-06
13651,1535702,5,2005-07-19
4227,1651396,4,2005-09-29
16139,1324057,3,2005-10-09
4847,365223,4,2005-03-24
6874,2036588,4,2005-09-20
2780,1847778,5,2005-05-23
12317,2578073,3,2005-06-13
11745,2068909,3,2005-04-11
15351,1241893,4,2005-06-20
7745,356610,4,2003-11-13
10970,2102346,5,2004-12-10
8728,2533336,2,2004-10-16
5756,2068131,1,2005-02-28
15531,2325176,4,2005-08-15
10042,180858,5,2003-12-22
13500,425326,3,2005-09-23
1502,858492,4,2005-03-06
11911,1220930,4,2005-09-07
13412,2610195,2,2002-08-20
1650,1388681,3,2005-10-10
2660,233409,4,2004-06-03
4166,1500388,3,2004-07-08
10729,371074,4,2004-06-25
5434,1069273,1,2000-12-02
1466,882703,4,2002-12-27
12476,2147378,2,2004-12-24
14590,1397103,3,2004-11-06
3835,1290890,4,2005-02-22
15107,2160431,5,2005-06-18
14050,1214424,2,2005-03-04
2152,32275,4,2004-04-18
13748,1387388,2,2004-11-28
1110,2424308,4,2005-06-17
10209,2496512,3,2005-05-18
16128,2621918,5,2005-06-19
10607,1363477,5,2004-11-26
5104,133954,5,2003-03-11
15209,123737,5,2005-09-30
2482,1293903,2,2005-09-11
17154,2217679,3,2004-06-08
6099,2042985,4,2003-08-02
7590,773836,4,2005-01-29
14312,876074,3,2005-03-06
13015,2368066,3,2004-01-28
10820,1374572,4,2004-08-02
10405,456227,3,2002-10-01
11850,1611298,1,2004-07-07
6482,2025863,5,2005-02-01
5317,3097,1,2005-06-22
13298,2649296,3,2003-12-01
10379,932481,3,2005-12-27
16721,111693,4,2005-04-06
6099,469799,3,2005-05-21
6134,1620884,5,2004-12-20
1759,2171409,5,2005-09-01
17324,1707260,5,2005-08-31
14999,1071370,3,2004-09-27
11149,652008,3,2005-05-28
10828,2377830,1,2005-08-04
17169,775519,4,2005-06-18
4577,1479697,4,2004-10-30
7779,2050200,1,2005-05-14
16377,2185731,5,2005-06-03
12077,1190468,4,2004-01-30
13748,263288,4,2004-10-27
6050,2459926,5,2005-10-27
15563,1180078,3,2005-02-27
14931,2030776,2,2003-07-01
1201,1907843,3,2004-01-07
9054,1153564,4,2005-05-24
17339,2043399,3,2005-06-14
14928,496270,5,2004-11-11
10485,1326994,2,2002-09-03
6196,2486663,3,2005-01-08
4043,1583769,4,2003-04-22
11427,58188,5,2005-12-28
6060,85485,3,2004-05-26
4948,680040,1,2003-09-28
6386,1537697,4,2001-12-31
12918,533262,4,2005-04-14
1220,2422270,2,2005-03-19
1220,570159,4,2005-01-05
6449,2240343,2,2004-01-13
15853,2556412,3,2003-11-12
3875,2442487,4,2005-05-04
16286,312691,3,2003-07-23
2192,1275841,4,2005-02-10
14185,15191,5,2004-12-15
16438,506093,5,2005-01-19
6972,2364483,4,2005-07-09
10231,1723704,3,2005-10-20
17196,2237816,3,2005-11-19
8327,891182,4,2005-12-05
9598,1699483,4,2005-01-08
482,2249361,3,2005-11-15
16265,922517,3,2005-04-21
13255,931789,4,2005-09-27
10078,108374,4,2005-01-12
1222,1708797,5,2005-07-15
16339,136813,4,2004-10-04
11677,566120,4,2005-06-09
15107,1828042,4,2005-04-06
11152,2359905,5,2004-10-17
4570,1379300,3,2005-07-08
16604,1461774,5,2005-03-21
15794,735078,4,2005-06-27
8289,1912034,4,2005-06-11
9279,1658953,4,2005-01-19
11089,215558,4,2003-07-16
2200,1597335,3,2004-06-11
30,2252123,4,2004-12-23
4266,2062595,5,2005-03-23
4780,1888738,5,2005-01-26
10168,2361056,5,2005-08-14
5582,404535,4,2004-09-24
14574,1188031,5,2005-05-24
12605,1442949,3,2004-06-03
14198,981069,1,2005-07-21
2782,942016,4,2004-02-24
12191,383442,3,2000-12-10
15421,1284925,5,2003-11-14
2467,106397,2,2002-08-19
13723,2647076,3,2005-12-07
15956,161767,5,2005-03-17
8280,1283577,4,2004-05-17
8806,2203425,4,2004-07-30
12005,1853495,3,2005-05-09
14472,1922797,4,2005-04-06
9051,1120197,3,2002-07-10
7145,1765144,3,2003-09-17
6972,623940,5,2002-03-25
2153,1873262,5,2005-06-11
12834,1567150,5,2005-12-18
3648,2111422,4,2005-06-30
4670,1239230,5,2004-08-14
12862,1904381,4,2004-06-28
6972,739718,1,2004-05-18
8826,1277240,4,2004-04-11
14312,1586494,2,2004-05-08
14883,529909,4,2004-10-18
5320,2498810,3,2005-10-09
13887,2375869,5,2005-10-27
16969,1587150,3,2005-09-19
15894,2627597,5,2005-05-16
13500,1982344,5,2005-04-04
15450,2627893,2,2003-04-23
9598,567684,5,2004-10-01
2578,2643057,4,2005-02-10
1561,371736,4,2005-03-04
5250,2502668,4,2005-05-20
5169,2090778,5,2005-05-22
11781,2495584,5,2005-07-22
6144,432375,4,2005-01-25
9152,1075977,2,2005-03-20
17308,1697157,4,2002-11-27
17764,2247785,4,2004-07-13
12034,1829214,5,2004-12-15
6287,342784,4,2004-01-22
2939,1283120,4,2005-08-24
11844,2092244,4,2004-10-13
12828,19489,3,2005-09-19
3938,2348173,5,2005-10-31
15105,756493,3,2005-07-16
4225,140565,3,2004-05-25
8079,1730764,4,2000-03-01
13081,2627372,3,2005-11-23
872,1464602,4,2004-11-15
14453,1723350,5,2004-05-27
8651,540063,4,2005-12-28
14955,1826257,3,2005-06-01
14313,1996952,5,2005-08-18
13580,2459573,1,2004-03-31
9110,2530662,3,2005-03-26
6287,2206934,3,2005-07-26
16438,172102,1,2001-12-22
14476,1078761,2,2004-08-24
3427,440184,4,2005-03-01
5886,549094,2,2004-04-30
5318,475874,3,2002-03-22
13359,2254059,3,2004-11-03
5625,911523,3,2002-10-18
12221,303917,3,2004-11-06
11309,1529449,1,2001-01-09
1428,696884,5,2005-07-04
2783,1899288,2,2003-12-27
15758,2248627,5,2004-08-31
11314,2395572,2,2005-01-19
17358,530807,2,2003-08-25
10345,2458107,3,2004-08-03
5814,316316,2,2003-03-12
7234,2363013,4,2005-08-10
5054,991263,3,2004-06-01
3962,1288929,5,2004-01-21
3966,2270049,3,2005-03-24
16912,2212398,4,2003-07-07
3427,1075916,4,2005-09-29
17154,2416594,4,2005-12-05
11047,499880,5,2004-11-15
14358,2097256,4,2005-10-28
17764,899064,4,2005-10-15
15894,232072,4,2005-11-02
15471,76104,1,2005-03-24
12497,2612083,4,2001-07-11
12489,1316184,3,2005-06-28
1744,533676,3,2005-09-25
3397,593428,3,2005-02-21
13748,2318242,5,2004-10-16
17361,78091,3,2004-10-27
8204,802573,5,2000-04-07
11662,204073,5,2005-10-03
6240,1788708,3,2005-01-10
6475,1351877,4,2005-09-28
11999,1218973,3,2004-02-21
8806,2350212,4,2005-05-01
7040,1812759,4,2005-07-17
6347,1434708,1,2005-10-27
13542,1725588,5,2002-12-15
9074,2424855,3,2005-04-25
2660,627927,4,2005-06-23
15755,1123520,4,2005-06-30
16872,2038743,3,2005-02-15
8669,399820,3,2005-03-08
9381,1009518,4,2005-08-02
17411,103619,4,2004-07-02
6978,971424,2,2002-12-24
13739,2103047,5,2005-10-31
14313,1565111,5,2005-04-24
3263,881876,4,2005-07-19
4289,1296231,3,2005-01-24
14467,2004537,2,2004-03-02
4633,337690,5,2005-09-17
16150,1741290,5,2004-09-04
13359,877823,5,2005-10-20
3816,327947,3,2005-10-04
17129,2281736,5,2005-12-08
8586,635070,3,2005-03-28
5496,1282904,4,2005-05-17
16380,719055,4,2004-12-13
3151,453072,1,2005-05-15
2862,2558957,4,2005-05-22
5477,1686713,4,2003-11-26
11886,709536,4,2005-08-01
14621,2003798,3,2004-12-16
4565,1327129,4,2005-05-02
16223,295718,4,2003-06-04
3541,1796191,3,2005-10-21
9014,45710,4,2005-11-03
14550,537831,4,2005-08-30
4432,1085991,3,2004-10-26
4256,2351276,3,2003-08-10
11077,638759,1,2005-06-14
5318,1916727,3,2004-06-26
5787,2318608,4,2004-11-06
16593,2058734,4,2004-07-21
10387,525356,3,2005-03-09
8677,514520,4,2005-09-01
4366,514199,3,2005-05-30
14960,2098622,3,2005-12-26
14325,484095,3,2004-01-06
11658,2325791,4,2005-03-09
5327,1407892,3,2005-03-28
4590,2613743,4,2005-01-25
5162,1535959,1,2004-03-04
4287,1350489,3,2003-10-21
4883,1765185,4,2005-12-28
12261,72541,2,2004-05-10
9689,933837,3,2004-01-11
1703,2428896,3,2005-03-24
6927,504620,3,2005-08-16
17761,1975920,2,2004-02-14
1145,1839647,3,2005-01-23
6796,2215136,2,2001-06-27
8636,1139903,2,2004-02-22
13593,302381,2,2004-06-16
9049,620010,3,2004-07-26
3347,1474242,4,2004-08-05
8809,2237185,3,2003-05-26
1962,459331,5,2004-08-07
2122,2172106,4,2005-08-14
3441,1686999,5,2005-12-01
12690,1315626,3,2005-03-02
14918,273598,5,2004-03-30
4670,647979,3,2004-02-15
17560,11540,4,2004-03-22
3148,2241744,4,2001-02-22
16707,1176767,4,2004-02-08
7745,1296670,5,2004-12-03
5333,6785,4,2003-09-21
13728,361525,4,2004-10-20
14313,289332,5,2004-11-26
14538,1183262,5,2005-04-14
5190,946528,4,2005-08-14
658,2216601,3,2004-08-25
361,1135348,3,2005-06-05
5513,2110508,5,2004-07-26
17411,1670830,3,2004-12-28
5244,1700308,1,2004-05-19
7767,1776761,5,2005-01-12
17299,2069442,3,2004-11-06
15471,2162536,3,2005-05-06
7179,2347022,5,2005-10-20
6692,2514538,3,2005-10-27
15969,2529178,4,2005-03-17
14407,2045741,4,2003-11-08
15057,633256,4,2002-04-06
4546,2641141,4,2004-08-12
2348,2214494,4,2003-03-26
11337,2508783,5,2003-09-22
17154,1984891,4,2005-07-13
10375,2370967,4,2005-11-30
13542,665291,3,2005-11-12
12435,902171,4,2003-09-01
11775,1252247,3,2004-11-08
9617,2352038,5,2005-06-25
15472,1993007,4,2005-11-08
175,2478371,4,2005-09-30
17381,2230114,4,2005-08-01
9125,1532642,2,2002-03-20
15156,1651276,3,2003-07-21
16522,438982,4,2005-02-26
457,1811842,5,2004-09-16
14550,2010432,1,2005-09-27
3414,1893554,4,2004-04-05
16908,2188617,2,2004-04-23
4472,2228578,5,2005-05-17
13519,2402258,1,2004-11-05
11512,2055178,3,2005-02-15
15296,152081,5,2005-01-19
3611,1500854,2,2003-08-30
9954,519965,3,2004-08-31
13914,1427406,3,2005-10-12
10596,1972746,3,2004-06-12
473,1967935,4,2004-09-27
12902,2345454,3,2004-12-02
9212,1191408,1,2004-01-12
12870,858362,5,2004-10-13
17058,1954946,1,2004-02-26
1035,1598298,3,2005-11-30
4073,1687310,4,2005-09-30
6328,1995942,2,2002-12-29
4389,1823735,3,2004-05-17
5695,864489,3,2004-09-16
14718,457477,4,2004-09-22
14827,981003,1,2002-02-21
2612,1437808,4,2004-02-01
7767,773361,5,2005-01-07
3151,1015048,2,2005-04-26
13519,1094917,3,2004-10-12
2342,1929128,4,2004-11-21
11890,2212071,5,2005-09-17
111,1977959,2,2004-08-11
7815,2223786,5,2005-08-30
12155,1826913,3,2005-01-05
6350,801128,4,2002-04-05
3182,2423275,2,2005-11-17
3242,63691,2,2005-07-08
8288,217964,5,2002-01-19
13413,2129608,5,2004-12-20
5692,172344,2,2004-09-17
16797,1925506,2,2005-03-24
11521,2306842,5,2004-01-05
9205,116563,3,2005-03-13
13651,141661,3,2005-07-08
13392,1974900,5,2002-09-06
3513,835265,4,2004-08-16
499,2087333,3,2003-07-21
3624,1162869,4,2005-05-09
16377,830221,4,2005-07-10
13214,1956980,4,2003-03-21
7629,2509976,4,2002-02-21
7706,1131186,3,2005-08-16
1144,645694,2,2004-10-29
8447,795017,4,2005-05-10
5016,764910,5,2004-05-09
4306,1522605,5,2004-08-03
12918,1506005,4,2001-12-29
8818,1189269,2,2004-11-08
7586,1425527,5,2004-07-14
7430,1819448,5,2004-01-05
6180,776673,2,2003-06-10
17031,1486130,4,2005-10-20
10080,979033,4,2004-07-07
6844,1022689,5,2005-10-26
1799,1057933,4,2005-11-21
14712,1857976,2,2005-10-31
8651,2540853,2,2003-11-03
13391,544218,4,2005-09-27
16438,1104531,5,2004-05-11
14209,668238,3,2005-10-04
5933,2452544,2,2000-10-07
16465,335348,4,2005-03-12
482,921145,5,2004-07-29
127,2566103,1,2004-01-15
15902,1290929,5,2003-12-18
11134,297742,4,2005-07-14
10451,1243881,4,2003-04-19
11489,1081239,2,2005-04-05
1295,830420,4,2004-09-06
4695,2151578,4,2004-05-21
10170,1072679,4,2005-07-18
3605,1748285,5,2005-05-25
16640,1880562,2,2005-07-25
15814,2603524,4,2005-03-26
11965,2648392,1,2005-09-30
12092,1479492,1,2005-03-27
17412,2253160,3,2005-10-27
11859,779744,4,2004-12-27
4353,1470166,3,2005-01-28
2388,1769206,3,2005-06-10
6642,1398211,5,2003-08-04
6329,2270184,5,2004-11-24
2152,1220458,4,2004-01-28
16872,1795110,5,2004-06-24
15156,1771589,3,2004-01-23
3385,1059101,3,2004-07-30
4266,499145,4,2005-05-20
7635,1036678,3,2005-04-24
1889,564088,4,2004-05-09
2178,1707309,5,2004-01-03
778,2214536,4,2005-12-15
5939,2088543,5,2004-12-06
3084,2560930,4,2005-10-03
17026,1314869,2,2005-04-05
15706,11594,3,2004-09-12
3879,116820,5,2005-08-21
16118,1243187,2,2001-06-05
8295,224940,3,2005-04-30
175,749846,4,2005-07-25
7521,920932,5,2005-03-24
5538,1827859,5,2001-04-14
7381,740829,4,2004-11-10
9800,605859,3,2002-10-22
12686,131491,3,2004-11-15
16640,1711426,4,2005-04-19
12795,852193,4,2003-07-09
13402,18691,4,2004-03-30
6030,1212585,5,2002-08-14
